Offense_Number,Person_ID,Role_Code
2033,1153,Arrest
7942,3078,Arrest
156,200,Suspect
7374,3730,Arrest
4183,4099,Suspect
6039,2684,Arrest
1624,4699,Arrest
6039,1639,Other
2905,559,Witness
4232,3074,Other
1840,3243,Arrest
5371,2316,Suspect
3659,3052,Witness
4352,1365,Suspect
1405,4941,Victim
6765,3809,Other
6983,1395,Suspect
1788,3864,Victim
2900,1361,Witness
1361,39,Other
2189,2065,Suspect
1537,3684,Other
1082,1857,Arrest
4080,3720,Witness
7247,3166,Witness
5198,2290,Victim
6359,3848,Witness
5112,3018,Victim
5265,569,Suspect
5,3709,Witness
4293,3419,Witness
213,1579,Suspect
985,2485,Other
4510,4182,Arrest
1464,4067,Witness
2594,2396,Witness
6471,2627,Witness
6705,2341,Suspect
6245,4217,Other
127,2502,Victim
7188,4261,Other
4590,2270,Witness
3427,305,Victim
5747,1489,Witness
2767,694,Witness
3985,1091,Witness
371,4000,Suspect
56,1531,Suspect
3026,3979,Other
5956,3870,Other
67,4005,Victim
3513,948,Victim
198,4826,Witness
7005,3729,Victim
1386,3869,Suspect
2087,48,Victim
830,3562,Arrest
5323,3172,Witness
1793,3338,Other
2649,3858,Suspect
7910,4172,Victim
4773,114,Other
1846,961,Witness
4913,1957,Arrest
600,3470,Witness
1208,4167,Arrest
5995,218,Other
1972,4394,Suspect
706,3014,Other
4620,2813,Witness
4178,2114,Arrest
5038,1774,Suspect
3857,1843,Victim
7266,872,Suspect
3975,1342,Suspect
7984,3032,Arrest
1927,3095,Victim
7337,3423,Arrest
2381,3027,Witness
3402,264,Witness
5214,345,Arrest
1207,412,Suspect
7361,1141,Witness
6310,2742,Victim
4453,1775,Victim
722,4269,Arrest
27,4281,Suspect
1477,674,Other
4488,4181,Victim
5748,800,Witness
967,3556,Other
2608,1222,Other
6966,4751,Witness
4966,1691,Arrest
6222,3971,Other
6013,637,Witness
7991,1756,Suspect
4748,825,Victim
2694,995,Witness
4899,4023,Arrest
139,3016,Victim
4836,724,Arrest
2259,4278,Other
1493,1444,Suspect
4964,1273,Witness
605,221,Victim
4360,2078,Suspect
2814,2550,Witness
6375,4711,Suspect
1698,1225,Suspect
4419,2072,Victim
7664,4728,Suspect
4990,1631,Witness
84,2774,Witness
6615,4288,Suspect
114,4753,Arrest
3455,4759,Arrest
2842,197,Other
3166,2050,Suspect
3302,1148,Other
141,3849,Witness
829,2793,Other
4955,4430,Witness
3729,3245,Suspect
7453,3763,Suspect
4894,906,Witness
4024,868,Other
6933,3588,Other
4019,1519,Suspect
3610,3811,Witness
377,420,Arrest
7087,4330,Arrest
7107,4979,Other
2559,2377,Arrest
1282,2896,Other
316,813,Suspect
686,1376,Witness
3086,4801,Victim
6924,1919,Witness
4237,1174,Other
4846,48,Arrest
6958,3093,Other
4906,684,Arrest
201,4529,Arrest
3760,3917,Victim
5117,1753,Suspect
5677,2006,Arrest
7986,1646,Witness
7569,4147,Suspect
214,2920,Other
7670,3976,Suspect
1761,2059,Other
4461,2644,Witness
2692,3715,Victim
3013,3723,Witness
3608,3886,Suspect
7700,4024,Suspect
4255,945,Suspect
3860,3313,Witness
591,3713,Victim
7912,4596,Victim
5543,574,Other
950,3534,Arrest
2013,2273,Witness
3762,1588,Witness
2912,901,Suspect
4686,3104,Arrest
1806,2004,Arrest
6417,2054,Suspect
3031,3623,Other
910,3601,Suspect
3331,1677,Witness
2789,3122,Arrest
572,1471,Suspect
4268,2400,Witness
6763,2667,Victim
226,2874,Other
5762,3923,Arrest
3568,4411,Arrest
7851,4773,Witness
2033,149,Victim
3455,315,Victim
7977,4320,Victim
6828,2558,Suspect
3500,2719,Arrest
143,2217,Other
4455,4879,Victim
5378,4487,Suspect
7138,1723,Arrest
6749,3000,Victim
7720,3313,Witness
3873,4285,Suspect
258,4002,Arrest
4923,2660,Witness
2082,2789,Suspect
2577,2679,Arrest
7531,2549,Witness
4103,2970,Suspect
5297,2860,Other
6692,4053,Witness
4925,2927,Suspect
2291,4804,Victim
5842,4510,Suspect
6523,3830,Arrest
6447,3001,Witness
5992,2416,Other
5378,3064,Other
5640,4785,Suspect
6773,4672,Victim
3462,1196,Arrest
2471,1642,Arrest
85,1368,Arrest
5060,698,Other
385,2608,Other
1882,1707,Suspect
1587,3214,Victim
1320,2632,Other
6287,3820,Witness
5616,3815,Witness
5749,3833,Arrest
7446,3106,Suspect
551,3785,Victim
6203,2960,Arrest
331,4868,Arrest
3692,1511,Witness
7591,3174,Suspect
1619,3343,Other
7442,2720,Arrest
3324,1745,Witness
4721,1884,Arrest
5118,4944,Suspect
6897,2089,Witness
6522,2100,Victim
181,4381,Other
7721,1392,Suspect
2219,2437,Witness
4363,1240,Arrest
395,1159,Suspect
5451,2523,Other
7613,4308,Victim
1297,4521,Arrest
3316,3894,Arrest
2879,1467,Suspect
7191,1509,Witness
7873,78,Suspect
1006,4320,Victim
4756,2909,Victim
7994,1118,Victim
956,3744,Other
3486,3961,Victim
3282,961,Victim
6953,4301,Victim
2789,4598,Victim
6883,2193,Suspect
1680,535,Arrest
2228,4820,Other
1632,1134,Other
3988,4815,Other
4616,2893,Victim
663,375,Witness
689,56,Victim
6787,2474,Witness
7214,635,Witness
4227,2979,Witness
4000,36,Arrest
7473,3800,Victim
4311,1523,Arrest
1339,4352,Victim
2792,821,Victim
3091,1507,Witness
5638,2471,Other
781,4223,Suspect
1065,3744,Other
2559,283,Arrest
6148,7,Suspect
2889,2043,Suspect
5470,4273,Witness
4346,2325,Arrest
1532,4567,Arrest
2343,4068,Other
4414,3815,Suspect
2968,3281,Victim
6073,2257,Victim
4245,346,Victim
6304,2443,Witness
265,388,Other
7943,3719,Other
7891,2093,Other
7140,4801,Victim
1600,1510,Victim
5777,425,Other
6231,2393,Victim
5724,668,Witness
5577,2238,Victim
2262,2975,Victim
286,2143,Arrest
5717,1271,Victim
3280,1077,Other
7719,1740,Other
531,1325,Other
3229,3344,Witness
6282,4414,Suspect
5349,3507,Witness
1675,3674,Suspect
5739,1010,Other
3591,4754,Victim
7083,3373,Arrest
3223,150,Witness
7210,2858,Other
6760,2841,Witness
5127,317,Other
4706,4198,Victim
6660,667,Other
6667,4442,Arrest
7157,4794,Victim
2796,1007,Witness
560,3390,Other
7353,1177,Arrest
2166,3358,Victim
2137,4361,Suspect
6869,2713,Arrest
5651,1083,Witness
5640,4722,Victim
914,816,Suspect
2739,2630,Suspect
6592,4451,Arrest
2002,318,Victim
4472,2781,Suspect
1595,1407,Victim
3297,4496,Witness
6949,2833,Arrest
4450,2559,Suspect
5866,825,Other
1889,850,Suspect
6612,2088,Arrest
6650,2222,Other
4658,55,Other
7845,182,Other
498,2341,Other
586,1110,Witness
217,875,Victim
566,4707,Victim
1923,4646,Victim
7817,1937,Suspect
5537,4878,Suspect
6461,1460,Victim
2598,928,Victim
5747,4188,Victim
4928,1973,Victim
3314,1307,Other
6791,2792,Witness
7763,3445,Suspect
4197,3166,Suspect
3848,3629,Suspect
2918,4540,Suspect
6714,3500,Victim
3594,4433,Other
2666,225,Suspect
7616,476,Witness
7372,647,Suspect
4250,1656,Other
4871,4494,Witness
4112,3352,Arrest
549,4517,Witness
2519,3184,Victim
483,4714,Suspect
2201,4852,Arrest
7795,389,Arrest
1205,2041,Arrest
4737,4122,Witness
5236,1759,Victim
3788,3201,Victim
168,2855,Arrest
3866,1614,Witness
1267,1365,Victim
6752,1583,Arrest
5028,4684,Victim
1267,1103,Witness
1253,542,Arrest
4339,2490,Arrest
1996,1686,Suspect
3001,1618,Other
3658,4948,Other
234,1242,Victim
5708,4536,Victim
3318,3185,Suspect
6759,1484,Suspect
4637,4108,Victim
4106,2136,Suspect
6314,4730,Arrest
2540,536,Arrest
6776,3434,Witness
4035,4217,Witness
3766,759,Other
198,2888,Victim
2401,2168,Other
4333,833,Witness
990,1141,Victim
6514,4056,Victim
5673,3979,Witness
1473,837,Arrest
6200,3656,Victim
3635,1371,Witness
5008,3514,Suspect
7335,826,Other
4503,1229,Witness
6940,1856,Witness
2110,961,Witness
4591,4462,Suspect
5203,1404,Victim
2145,3739,Victim
6025,3205,Victim
2995,4097,Victim
2491,796,Arrest
3001,2908,Suspect
3598,1448,Suspect
5631,1838,Witness
3423,4475,Other
670,595,Other
6478,1285,Other
1694,4950,Other
956,2423,Other
1880,2237,Witness
4582,4756,Arrest
4684,4874,Victim
494,4125,Witness
5048,311,Victim
972,4780,Arrest
3209,919,Arrest
4606,3350,Other
1532,4974,Victim
3684,58,Arrest
2289,1822,Suspect
5870,1914,Suspect
7450,3864,Other
799,1321,Suspect
2776,1329,Arrest
5198,1365,Other
6947,1627,Suspect
4065,3979,Suspect
7398,2421,Suspect
749,4686,Suspect
4335,1615,Suspect
6671,2270,Suspect
2583,2779,Suspect
916,2941,Witness
1787,2503,Witness
6387,1607,Victim
7546,26,Arrest
2160,307,Victim
6211,2657,Suspect
7196,2813,Witness
4941,3361,Suspect
7796,4818,Suspect
6518,113,Witness
1878,2088,Suspect
1498,2353,Arrest
6218,4971,Witness
741,3148,Witness
6209,2457,Suspect
5504,822,Victim
2606,3317,Arrest
7814,1199,Victim
5600,1404,Witness
2714,155,Other
6088,4383,Other
2583,4502,Other
7823,188,Other
7894,485,Witness
5340,4771,Arrest
2745,3130,Witness
4881,1639,Victim
6532,2170,Victim
6721,546,Witness
6997,4460,Arrest
1234,627,Victim
6290,714,Arrest
6741,4868,Suspect
751,3591,Suspect
6289,1850,Other
7507,4063,Witness
248,3354,Victim
3116,4191,Arrest
378,475,Witness
1106,1402,Arrest
2727,3508,Suspect
6441,4471,Witness
4511,4854,Other
5381,4850,Arrest
5685,4484,Victim
6997,2707,Suspect
5620,1780,Arrest
6526,3898,Arrest
4581,420,Victim
7402,2934,Arrest
6610,1098,Suspect
339,2628,Witness
6286,4399,Witness
7534,2363,Witness
4400,3787,Other
6851,1165,Suspect
4150,1667,Arrest
1423,4088,Witness
6790,1860,Witness
2435,852,Other
6926,4411,Witness
41,4174,Victim
5431,932,Victim
2465,151,Victim
7062,4884,Arrest
3933,672,Witness
5611,4705,Victim
7169,2510,Witness
5909,1867,Witness
2206,1464,Arrest
3870,4404,Witness
1953,65,Arrest
2989,822,Other
4134,153,Arrest
3310,3562,Suspect
537,3594,Suspect
5783,3860,Suspect
4622,4785,Victim
6345,2676,Witness
7022,140,Suspect
2528,4292,Victim
2508,3290,Suspect
2905,1022,Victim
4342,3582,Victim
7851,4251,Witness
6030,2037,Suspect
168,186,Suspect
6984,4051,Suspect
5233,1837,Victim
4227,1608,Arrest
2369,690,Other
3192,2831,Other
3065,4941,Witness
5509,1708,Arrest
2605,45,Victim
6705,4307,Witness
4009,2362,Suspect
21,1910,Arrest
782,2492,Arrest
4358,390,Witness
1348,1925,Victim
4205,2848,Arrest
4322,3192,Witness
3978,779,Witness
1853,1525,Other
370,2018,Other
6694,3396,Suspect
3838,3701,Witness
2006,4600,Other
2739,1461,Witness
2742,2820,Witness
7218,3351,Arrest
4664,2586,Victim
1790,3162,Victim
4892,3881,Witness
7807,4076,Victim
3647,1744,Witness
2199,1706,Victim
67,877,Witness
4402,4087,Witness
1814,1220,Witness
4506,4038,Victim
788,3302,Suspect
2447,1523,Suspect
7540,4018,Other
7036,91,Other
6934,4100,Arrest
3776,3134,Suspect
4892,53,Witness
4889,2233,Other
5262,1739,Suspect
4392,781,Arrest
4443,1070,Suspect
2622,3032,Arrest
4791,854,Witness
5619,812,Suspect
1877,4096,Other
109,1961,Witness
6762,3523,Victim
1710,1175,Suspect
3877,1356,Other
3462,2299,Victim
2734,4986,Witness
6986,40,Other
6199,2608,Witness
1061,127,Other
3960,3739,Other
2426,3202,Other
4633,2211,Victim
6696,20,Other
2257,1725,Suspect
1844,1918,Witness
1982,4144,Victim
3387,3828,Suspect
3339,4701,Arrest
1333,3317,Witness
6003,4905,Other
7940,109,Other
6512,3846,Victim
4755,2985,Arrest
3295,3836,Victim
2594,4898,Witness
5092,3966,Witness
758,2118,Victim
4164,785,Arrest
3655,4690,Arrest
7916,4143,Victim
7178,1361,Witness
2819,483,Arrest
438,809,Witness
5349,1908,Suspect
7675,1588,Suspect
963,766,Witness
7358,1454,Victim
5000,3165,Other
4092,97,Victim
3247,4464,Witness
4419,4462,Other
4655,1446,Witness
3069,990,Arrest
5236,1219,Other
3109,2442,Suspect
1472,366,Other
1646,1209,Victim
306,2136,Witness
3859,1497,Other
6740,159,Witness
2668,3057,Suspect
5277,4130,Witness
6485,1881,Victim
2702,4966,Other
6069,897,Witness
1685,73,Witness
1750,775,Victim
361,3326,Victim
6080,736,Victim
938,2955,Victim
2947,62,Suspect
4538,1260,Suspect
2113,3505,Victim
3766,4296,Arrest
5285,2066,Other
4527,3200,Other
1250,127,Witness
2930,4303,Witness
3885,1951,Suspect
6506,4788,Arrest
6612,1296,Suspect
6397,2730,Witness
2362,1394,Victim
7661,821,Suspect
3081,1438,Victim
370,2131,Victim
5637,3708,Suspect
1840,2045,Witness
5709,4658,Other
516,4662,Arrest
6490,1633,Witness
3851,285,Suspect
520,1864,Other
2088,529,Suspect
2811,4146,Suspect
5296,2715,Other
6357,993,Other
3316,268,Other
6420,2406,Witness
7722,4908,Victim
6881,3832,Suspect
7079,91,Victim
2800,3874,Suspect
2108,2211,Arrest
7081,2369,Suspect
3652,72,Witness
5278,4125,Witness
1144,2193,Suspect
298,2315,Other
5579,1892,Other
4592,2691,Other
7065,3888,Witness
3772,4612,Witness
2327,4446,Victim
696,643,Other
5275,885,Arrest
7407,4415,Victim
5895,2107,Arrest
3162,1476,Victim
7091,3289,Victim
2861,3434,Witness
4680,258,Arrest
7051,1988,Victim
2287,1978,Witness
1211,2388,Witness
1966,957,Suspect
6428,4943,Victim
2603,680,Suspect
3317,3947,Witness
2391,3210,Suspect
5582,973,Witness
2076,2269,Witness
1977,4199,Suspect
2924,1314,Victim
5692,3492,Arrest
7906,3518,Suspect
7563,3843,Other
5002,359,Arrest
2358,3773,Other
3255,2367,Other
5264,1875,Witness
5090,1283,Victim
4034,4038,Witness
443,1429,Witness
7963,2643,Suspect
5099,1631,Arrest
1805,1737,Suspect
7030,1906,Victim
1552,3000,Arrest
5725,2635,Witness
2503,1006,Suspect
5348,321,Witness
4889,1429,Arrest
5313,216,Victim
206,3882,Suspect
1608,1160,Other
3414,4829,Victim
5172,1653,Witness
7103,825,Victim
1419,1528,Victim
5100,1209,Other
4025,315,Arrest
4023,97,Witness
2899,743,Suspect
3006,4184,Arrest
2046,2455,Other
7217,4870,Witness
2087,1148,Other
1146,2534,Other
4336,4073,Suspect
2481,161,Witness
1211,730,Arrest
6129,3424,Arrest
3744,3532,Arrest
1617,1214,Suspect
2955,3057,Witness
303,925,Suspect
3157,1343,Witness
85,2693,Other
1154,2308,Other
6199,28,Victim
1079,704,Other
183,3617,Witness
5485,2501,Witness
6806,569,Suspect
5227,2821,Witness
2006,281,Arrest
7009,2825,Arrest
4802,2774,Arrest
523,1168,Witness
1319,1119,Victim
3397,4685,Other
829,4015,Victim
3562,4820,Victim
2882,1096,Arrest
4490,1930,Suspect
6483,2213,Other
2760,924,Suspect
5627,862,Victim
2678,1506,Witness
7302,2987,Other
6185,748,Other
6965,4945,Witness
7499,3949,Suspect
3635,3930,Suspect
2393,799,Witness
3443,2023,Victim
4077,2780,Suspect
2127,1235,Witness
6175,1652,Arrest
2745,1944,Suspect
5152,4122,Arrest
323,4286,Witness
671,865,Victim
7088,1135,Arrest
3128,2561,Victim
2850,1765,Witness
6858,1833,Other
6578,4924,Victim
1675,3677,Other
7713,2415,Suspect
4748,3887,Other
1132,2827,Other
3975,3743,Witness
287,28,Arrest
3199,3751,Arrest
1204,3606,Suspect
1017,61,Arrest
3073,1157,Suspect
3501,2178,Witness
5304,596,Witness
233,4227,Other
3251,1858,Witness
1526,2028,Witness
3620,4260,Other
1738,2710,Witness
6410,1587,Arrest
3032,182,Arrest
5034,638,Victim
288,1237,Arrest
3312,2359,Other
1790,625,Other
1525,3132,Victim
1437,1789,Witness
666,2614,Arrest
1273,896,Victim
1265,4225,Suspect
382,2667,Victim
23,1092,Arrest
2884,808,Other
7291,2914,Witness
3585,1842,Witness
5287,1753,Witness
5520,2753,Suspect
5901,2590,Other
3377,2546,Other
1029,27,Victim
5453,3137,Arrest
5824,3351,Arrest
7988,2054,Other
3167,3362,Arrest
2731,726,Witness
1295,4534,Other
6916,46,Arrest
6787,4606,Suspect
6271,346,Other
1032,1250,Victim
3239,2981,Witness
5610,2889,Suspect
35,125,Other
190,3635,Victim
6200,3483,Arrest
2983,4501,Arrest
6591,160,Witness
7120,4717,Witness
5683,644,Victim
2550,1038,Arrest
1797,4230,Other
904,2215,Witness
7499,1231,Suspect
93,1093,Witness
4678,3586,Suspect
4704,358,Arrest
316,2754,Suspect
2249,3257,Arrest
5816,3034,Victim
4311,2323,Suspect
6211,4293,Victim
5419,3535,Witness
486,556,Witness
3997,2345,Other
7429,4092,Victim
399,2084,Suspect
119,3053,Arrest
362,894,Other
1259,3522,Victim
1703,3023,Other
2570,6,Witness
1847,4013,Suspect
1393,2115,Victim
461,3682,Other
7801,1983,Witness
7878,5000,Arrest
7492,2750,Other
4458,2531,Other
2008,870,Victim
3569,4253,Suspect
2027,3766,Arrest
7827,4213,Arrest
825,3697,Arrest
5631,714,Victim
765,2829,Other
1139,2057,Suspect
1238,934,Witness
1151,3230,Arrest
5308,2734,Other
6775,2924,Arrest
5314,1006,Witness
5790,2219,Arrest
5087,4608,Witness
990,4009,Victim
4330,4616,Witness
1017,5,Witness
4024,325,Victim
1369,3428,Witness
6729,3063,Witness
6879,3104,Victim
541,1760,Victim
1777,2867,Witness
5349,3211,Suspect
3145,191,Suspect
6933,1522,Witness
1888,1018,Suspect
5047,3092,Other
3922,389,Suspect
2100,3612,Victim
6103,676,Suspect
1890,10,Other
3178,52,Victim
1626,4356,Suspect
2604,1592,Witness
7162,4926,Arrest
4464,4080,Other
5845,2965,Witness
4653,1455,Victim
336,36,Suspect
620,4985,Victim
5939,3836,Other
1355,316,Other
1864,467,Witness
293,2205,Suspect
6571,3546,Arrest
1101,1578,Other
5767,3772,Arrest
6778,2417,Victim
5598,2373,Witness
185,4392,Other
954,2632,Arrest
5205,119,Witness
4137,136,Victim
2095,655,Victim
1779,3790,Witness
2707,2005,Other
4871,43,Victim
5275,4273,Suspect
2649,3952,Suspect
1480,4289,Witness
7241,2417,Victim
5497,823,Witness
7976,3395,Other
7627,2494,Witness
5003,4344,Arrest
6749,4148,Arrest
7975,1725,Suspect
5594,51,Victim
5884,1684,Arrest
5647,1365,Suspect
6191,1231,Suspect
1198,1771,Witness
7875,3414,Victim
4869,1881,Victim
2636,1400,Arrest
6989,4085,Arrest
6912,1410,Witness
1712,1854,Other
358,3189,Victim
821,2718,Arrest
2113,2545,Other
3325,3634,Suspect
7117,782,Suspect
4097,3860,Victim
6607,4583,Other
4321,2052,Arrest
6937,4146,Suspect
1806,747,Other
4641,2187,Arrest
5190,1925,Arrest
4430,981,Arrest
4061,3553,Suspect
5753,4309,Victim
2408,2329,Victim
5273,3868,Witness
4963,4710,Witness
6966,1717,Witness
7999,2156,Witness
4716,1188,Witness
6733,3287,Witness
2508,4193,Witness
3772,1713,Witness
1432,330,Other
3138,2852,Other
5545,2184,Victim
7562,3870,Victim
4320,3374,Other
7531,4363,Other
340,707,Suspect
2484,30,Witness
3317,1388,Arrest
6796,2447,Victim
7221,877,Arrest
2302,1479,Victim
7609,2147,Arrest
1860,1767,Suspect
2454,564,Victim
970,2300,Arrest
7811,125,Arrest
3782,270,Victim
5706,4978,Arrest
5201,2000,Other
4920,3344,Victim
5183,3649,Victim
5954,3175,Witness
1712,1677,Arrest
6140,438,Victim
1919,1357,Victim
920,4352,Arrest
6257,1556,Victim
3962,4936,Arrest
1880,826,Witness
1163,3108,Witness
4928,4434,Witness
4210,819,Other
46,2003,Arrest
3436,354,Victim
5589,4135,Witness
6092,827,Suspect
6454,2941,Witness
6577,3180,Witness
6948,2550,Suspect
6511,1324,Witness
5400,2612,Arrest
4276,4841,Victim
6171,4459,Other
3886,1044,Victim
431,4889,Suspect
1521,1853,Suspect
2498,2694,Witness
4380,3454,Suspect
3079,1602,Witness
1540,2739,Victim
3297,3692,Witness
6894,3173,Victim
5982,2737,Victim
3698,298,Witness
1294,4797,Arrest
1034,2473,Arrest
5236,748,Witness
1317,540,Arrest
7932,4266,Witness
4500,2383,Other
3346,4247,Arrest
541,4067,Suspect
6844,4854,Suspect
4347,681,Witness
7370,708,Witness
4626,1269,Suspect
3605,296,Suspect
3149,3455,Other
3799,4315,Victim
2564,4473,Victim
807,3577,Victim
7028,4724,Arrest
5085,4575,Arrest
5542,2781,Victim
438,677,Victim
3657,2530,Witness
5593,1273,Other
6262,186,Witness
6290,1840,Arrest
1409,3857,Victim
7887,2728,Arrest
7693,850,Other
1325,2782,Arrest
735,3527,Victim
5010,204,Victim
7419,3660,Other
4561,4637,Witness
5232,1886,Witness
2932,1762,Arrest
1680,787,Suspect
7685,4093,Witness
7446,2668,Arrest
1858,2182,Witness
4512,2423,Witness
4596,3494,Other
3361,3473,Other
4267,4130,Other
5048,1921,Witness
2783,641,Other
2871,465,Other
3372,4274,Arrest
7354,4383,Arrest
5832,337,Witness
6877,620,Arrest
5760,4486,Arrest
3490,1807,Suspect
3584,668,Suspect
7112,3455,Suspect
5937,4283,Victim
1266,1799,Witness
7115,2540,Arrest
6107,3456,Suspect
3177,3474,Arrest
4682,1382,Other
4355,466,Arrest
2626,2556,Victim
4811,135,Other
7512,4990,Arrest
7861,2477,Victim
4606,2082,Other
5418,4245,Suspect
